"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12070","adminCanCreateUserTest()","","Sat May 23 18:22:19 UTC 2026","passed","Sat May 23 18:22:31 UTC 2026","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCanCreateUserTest"
"","3858","userCanGenerateAuthTokenTest()","","Sat May 23 18:22:05 UTC 2026","passed","Sat May 23 18:22:09 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","14349","userCanDepositInvalidMoneyToHisOwnAccountTestV2(double, String) [2] amount=-10000, errorValue=Invalid transfer: insufficient funds or invalid accounts","","Sat May 23 18:22:06 UTC 2026","passed","Sat May 23 18:22:20 UTC 2026","","iteration2.ui.TransferAccountTest","iteration2.ui.TransferAccountTest","userCanDepositInvalidMoneyToHisOwnAccountTestV2"
"","6","userCanDepositInvalidMoneyToHisOwnAccountTest(double, String)","","Sat May 23 18:21:54 UTC 2026","skipped","Sat May 23 18:21:54 UTC 2026","","iteration2.api.DepositAccountTest","iteration2.api.DepositAccountTest","userCanDepositInvalidMoneyToHisOwnAccountTest"
"","9607","userCanDepositInvalidMoneyToHisOwnAccountTest(double, String) Deposit -5000 should return error: ❌ Please enter a valid amount.","","Sat May 23 18:22:03 UTC 2026","passed","Sat May 23 18:22:13 UTC 2026","","iteration2.ui.DepositAccountTest","iteration2.ui.DepositAccountTest","userCanDepositInvalidMoneyToHisOwnAccountTest"
"","10731","AuthUserCannotUpdateProfileWithSameNameTest()","","Sat May 23 18:22:20 UTC 2026","passed","Sat May 23 18:22:31 UTC 2026","","iteration2.ui.UpdateProfileTest","iteration2.ui.UpdateProfileTest","AuthUserCannotUpdateProfileWithSameNameTest"
"","2211","adminCanCreateUserWithInvalidDataTest(String, String, UserRole, String, List) [1] username=   , password=Password33$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","Sat May 23 18:21:59 UTC 2026","passed","Sat May 23 18:22:01 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateUserWithInvalidDataTest"
"","7652","userCannotDepositMoneyToNotHisAccountTest()","","Sat May 23 18:21:55 UTC 2026","passed","Sat May 23 18:22:02 UTC 2026","","iteration2.api.DepositAccountTest","iteration2.api.DepositAccountTest","userCannotDepositMoneyToNotHisAccountTest"
"","13570","AuthUserCanUpdateProfileNameTest()","","Sat May 23 18:21:50 UTC 2026","passed","Sat May 23 18:22:04 UTC 2026","","iteration2.ui.UpdateProfileTest","iteration2.ui.UpdateProfileTest","AuthUserCanUpdateProfileNameTest"
"","5318","AuthUserCanUpdateProfileNameTest()","","Sat May 23 18:22:05 UTC 2026","passed","Sat May 23 18:22:11 UTC 2026","","iteration2.api.UpdateProfileTest","iteration2.api.UpdateProfileTest","AuthUserCanUpdateProfileNameTest"
"","9446","AuthUserCanTransferMoneyToNotHisAccountTest()","","Sat May 23 18:22:19 UTC 2026","passed","Sat May 23 18:22:28 UTC 2026","","iteration2.api.TransferAccountTest","iteration2.api.TransferAccountTest","AuthUserCanTransferMoneyToNotHisAccountTest"
"","2461","adminCanCreateUserWithCorrectDataTest()","","Sat May 23 18:21:56 UTC 2026","passed","Sat May 23 18:21:59 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","8689","userCanCreateAccountTest()","","Sat May 23 18:22:09 UTC 2026","passed","Sat May 23 18:22:18 UTC 2026","","iteration1.ui.CreateAccountTest","iteration1.ui.CreateAccountTest","userCanCreateAccountTest"
"","6155","userCanCreateAccountTest()","","Sat May 23 18:21:50 UTC 2026","passed","Sat May 23 18:21:56 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","userCanCreateAccountTest"
"","10540","userCanDepositMoneyToHisOwnAccountTest()","","Sat May 23 18:21:53 UTC 2026","passed","Sat May 23 18:22:04 UTC 2026","","iteration2.ui.DepositAccountTest","iteration2.ui.DepositAccountTest","userCanDepositMoneyToHisOwnAccountTest"
"","0","userCanDepositInvalidMoneyToHisOwnAccountTestV1(double, String)","","Sat May 23 18:22:11 UTC 2026","skipped","Sat May 23 18:22:11 UTC 2026","","iteration2.ui.TransferAccountTest","iteration2.ui.TransferAccountTest","userCanDepositInvalidMoneyToHisOwnAccountTestV1"
"","8311","AuthUserCannotUpdateProfileWithInvalidNameTest(String, String) [2] name=John, errorValue=Name must contain two words with letters only","","Sat May 23 18:22:04 UTC 2026","passed","Sat May 23 18:22:12 UTC 2026","","iteration2.ui.UpdateProfileTest","iteration2.ui.UpdateProfileTest","AuthUserCannotUpdateProfileWithInvalidNameTest"
"","1203","adminCanCreateUserWithInvalidDataTest(String, String, UserRole, String, List) [4] username=abc%, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Sat May 23 18:22:03 UTC 2026","passed","Sat May 23 18:22:05 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateUserWithInvalidDataTest"
"","0","userCanDepositInvalidMoneyToHisOwnAccountTestV1(double, String)","","Sat May 23 18:22:21 UTC 2026","skipped","Sat May 23 18:22:21 UTC 2026","","iteration2.api.TransferAccountTest","iteration2.api.TransferAccountTest","userCanDepositInvalidMoneyToHisOwnAccountTestV1"
"","4147","userCanDepositInvalidMoneyToHisOwnAccountTestV2(double, String) [3] amount=10000.01, errorValue=Transfer amount cannot exceed 10000","","Sat May 23 18:22:17 UTC 2026","passed","Sat May 23 18:22:21 UTC 2026","","iteration2.api.TransferAccountTest","iteration2.api.TransferAccountTest","userCanDepositInvalidMoneyToHisOwnAccountTestV2"
"","16861","AuthUserCannotTransferMoneyMoreThenExistTest()","","Sat May 23 18:21:53 UTC 2026","passed","Sat May 23 18:22:10 UTC 2026","","iteration2.ui.TransferAccountTest","iteration2.ui.TransferAccountTest","AuthUserCannotTransferMoneyMoreThenExistTest"
"","7491","userCanDepositInvalidMoneyToHisOwnAccountTest(double, String) Deposit 5000.001 should return error: ❌ Please deposit less or equal to 5000$.","","Sat May 23 18:22:04 UTC 2026","passed","Sat May 23 18:22:11 UTC 2026","","iteration2.ui.DepositAccountTest","iteration2.ui.DepositAccountTest","userCanDepositInvalidMoneyToHisOwnAccountTest"
